towerId,towerName,stageId,stageLabel,tierA,tierB,map,difficulty,won,finalWave,targetWaves,progressPct,livesLeft,startingLives,corePct,leaks,cashEarned,towersBuilt,totalDamage,firstLeakWave,worstWave,worstPressure
requiem,Drowned Star Reliquary,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
requiem,Drowned Star Reliquary,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
watchfire,Watchfire Beacon,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
abyss,Abyss Gate,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
ember,Ember Lattice,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,122,17005,42,0,14,30,1
ember,Ember Lattice,a2,A2,2,0,cinder,normal,false,30,60,0.5,0,120,0,122,17111,20,0,14,30,1
ember,Ember Lattice,b2,B2,0,2,cinder,normal,false,54,60,0.9,0,120,0,285,118859,126,139119,54,54,1
ember,Ember Lattice,a4,A4,4,0,cinder,normal,false,30,60,0.5,0,120,0,122,17117,20,0,14,30,1
ember,Ember Lattice,b4,B4,0,4,cinder,normal,false,50,60,0.8333,0,120,0,381,98208,104,93451,50,50,1
ember,Ember Lattice,split44,Split 4/4,4,4,cinder,normal,false,54,60,0.9,0,120,0,193,119069,85,132190,54,54,1
ember,Ember Lattice,a6,A6,6,0,cinder,normal,false,30,60,0.5,0,120,0,122,17147,20,0,14,30,1
ember,Ember Lattice,b6,B6,0,6,cinder,normal,false,50,60,0.8333,0,120,0,381,98196,103,93734,50,50,1
ember,Ember Lattice,a6b4,A6+B4,6,4,cinder,normal,false,58,60,0.9667,0,120,0,165,145399,110,223232,58,58,1
ember,Ember Lattice,a4b6,A4+B6,4,6,cinder,normal,false,54,60,0.9,0,120,0,144,119291,90,132618,54,54,1
anchor,Phase Anchor,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
anchor,Phase Anchor,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,265,1,0,1,6,1
sunspear,Sunspear Battery,base,Base,0,0,cinder,normal,false,16,60,0.2667,0,120,0,120,2820,4,2867,1,16,1
sunspear,Sunspear Battery,a2,A2,2,0,cinder,normal,false,12,60,0.2,0,120,0,121,1533,1,2033,1,12,1
sunspear,Sunspear Battery,b2,B2,0,2,cinder,normal,false,11,60,0.1833,0,120,0,120,1332,1,1500,1,11,1
sunspear,Sunspear Battery,a4,A4,4,0,cinder,normal,false,12,60,0.2,0,120,0,120,1558,1,2072,1,12,1
sunspear,Sunspear Battery,b4,B4,0,4,cinder,normal,false,11,60,0.1833,0,120,0,122,1326,1,1495,1,11,1
sunspear,Sunspear Battery,split44,Split 4/4,4,4,cinder,normal,false,13,60,0.2167,0,120,0,122,1867,1,2164,1,13,1
sunspear,Sunspear Battery,a6,A6,6,0,cinder,normal,false,13,60,0.2167,0,120,0,121,1761,2,2324,1,13,1
sunspear,Sunspear Battery,b6,B6,0,6,cinder,normal,false,11,60,0.1833,0,120,0,122,1323,1,1495,1,11,1
sunspear,Sunspear Battery,a6b4,A6+B4,6,4,cinder,normal,false,13,60,0.2167,0,120,0,121,1862,1,2150,1,13,1
sunspear,Sunspear Battery,a4b6,A4+B6,4,6,cinder,normal,false,13,60,0.2167,0,120,0,121,1850,1,2115,1,13,1
flak,Flak Battery,base,Base,0,0,cinder,normal,false,30,60,0.5,0,120,0,124,16591,47,8267,17,30,1
flak,Flak Battery,a2,A2,2,0,cinder,normal,false,30,60,0.5,0,120,0,122,17052,26,8736,14,30,1
flak,Flak Battery,b2,B2,0,2,cinder,normal,true,60,60,1,120,120,1,0,161366,217,328970,,1,
flak,Flak Battery,a4,A4,4,0,cinder,normal,false,34,60,0.5667,0,120,0,123,29668,31,15812,14,34,1
flak,Flak Battery,b4,B4,0,4,cinder,normal,true,60,60,1,120,120,1,0,157652,183,343549,,1,
flak,Flak Battery,split44,Split 4/4,4,4,cinder,normal,true,60,60,1,120,120,1,0,156902,147,388393,,1,
flak,Flak Battery,a6,A6,6,0,cinder,normal,false,34,60,0.5667,0,120,0,120,29094,31,15773,14,34,1
flak,Flak Battery,b6,B6,0,6,cinder,normal,true,60,60,1,120,120,1,0,157640,186,344599,,1,
flak,Flak Battery,a6b4,A6+B4,6,4,cinder,normal,true,60,60,1,120,120,1,0,156914,146,384759,,1,
flak,Flak Battery,a4b6,A4+B6,4,6,cinder,normal,true,60,60,1,120,120,1,0,156914,147,381785,,1,
cinder,Cinder Mortar,base,Base,0,0,cinder,normal,false,38,60,0.6333,0,120,0,128,42022,66,22778,17,38,1
cinder,Cinder Mortar,a2,A2,2,0,cinder,normal,false,38,60,0.6333,0,120,0,130,41924,33,22287,17,38,1
cinder,Cinder Mortar,b2,B2,0,2,cinder,normal,true,60,60,1,120,120,1,0,156974,127,389055,,1,
cinder,Cinder Mortar,a4,A4,4,0,cinder,normal,false,47,60,0.7833,0,120,0,125,79495,48,66556,17,47,1
cinder,Cinder Mortar,b4,B4,0,4,cinder,normal,true,60,60,1,120,120,1,0,156986,102,388182,,1,
cinder,Cinder Mortar,split44,Split 4/4,4,4,cinder,normal,true,60,60,1,120,120,1,0,156140,76,342053,,1,
cinder,Cinder Mortar,a6,A6,6,0,cinder,normal,false,47,60,0.7833,0,120,0,120,79371,47,65973,17,47,1
cinder,Cinder Mortar,b6,B6,0,6,cinder,normal,true,60,60,1,120,120,1,0,156986,107,390422,,1,
cinder,Cinder Mortar,a6b4,A6+B4,6,4,cinder,normal,true,60,60,1,120,120,1,0,156140,81,339648,,1,
cinder,Cinder Mortar,a4b6,A4+B6,4,6,cinder,normal,true,60,60,1,120,120,1,0,156140,80,341916,,1,
gauss,Gauss Bastion,base,Base,0,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a2,A2,2,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b2,B2,0,2,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a4,A4,4,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b4,B4,0,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,split44,Split 4/4,4,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a6,A6,6,0,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,b6,B6,0,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a6b4,A6+B4,6,4,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
gauss,Gauss Bastion,a4b6,A4+B6,4,6,cinder,normal,false,6,60,0.1,0,120,0,120,255,0,0,1,6,1
pulse,Pulse Turret,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,80,7640,40,3396,13,24,1
pulse,Pulse Turret,a2,A2,2,0,orbital,hard,false,19,70,0.2714,0,80,0,82,3873,14,1793,9,19,1
pulse,Pulse Turret,b2,B2,0,2,orbital,hard,false,21,70,0.3,0,80,0,80,5249,19,2467,13,21,1
pulse,Pulse Turret,a4,A4,4,0,orbital,hard,false,19,70,0.2714,0,80,0,83,3834,14,1761,9,19,1
pulse,Pulse Turret,b4,B4,0,4,orbital,hard,false,21,70,0.3,0,80,0,80,5240,19,2443,13,21,1
pulse,Pulse Turret,split44,Split 4/4,4,4,orbital,hard,false,17,70,0.2429,0,80,0,82,3062,9,1484,9,17,1
pulse,Pulse Turret,a6,A6,6,0,orbital,hard,false,19,70,0.2714,0,80,0,82,3825,14,1768,12,19,1
pulse,Pulse Turret,b6,B6,0,6,orbital,hard,false,20,70,0.2857,0,80,0,80,4545,16,2121,13,20,1
pulse,Pulse Turret,a6b4,A6+B4,6,4,orbital,hard,false,17,70,0.2429,0,80,0,80,3063,9,1487,9,17,1
pulse,Pulse Turret,a4b6,A4+B6,4,6,orbital,hard,false,17,70,0.2429,0,80,0,80,3051,9,1486,9,17,1
tesla,Tesla Coil,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,83,7784,25,3444,11,24,1
tesla,Tesla Coil,a2,A2,2,0,orbital,hard,false,24,70,0.3429,0,80,0,82,8226,13,3494,14,24,1
tesla,Tesla Coil,b2,B2,0,2,orbital,hard,false,18,70,0.2571,0,80,0,83,3423,6,1661,9,18,1
tesla,Tesla Coil,a4,A4,4,0,orbital,hard,false,24,70,0.3429,0,80,0,82,8226,13,3494,14,24,1
tesla,Tesla Coil,b4,B4,0,4,orbital,hard,false,18,70,0.2571,0,80,0,80,3444,6,1685,9,18,1
tesla,Tesla Coil,split44,Split 4/4,4,4,orbital,hard,false,24,70,0.3429,0,80,0,80,8202,8,3538,13,24,1
tesla,Tesla Coil,a6,A6,6,0,orbital,hard,false,24,70,0.3429,0,80,0,82,8228,13,3493,14,24,1
tesla,Tesla Coil,b6,B6,0,6,orbital,hard,false,17,70,0.2429,0,80,0,81,3085,5,1534,9,17,1
tesla,Tesla Coil,a6b4,A6+B4,6,4,orbital,hard,false,24,70,0.3429,0,80,0,80,8226,9,3574,14,24,1
tesla,Tesla Coil,a4b6,A4+B6,4,6,orbital,hard,false,24,70,0.3429,0,80,0,81,8224,9,3572,13,24,1
cryo,Cryo Emitter,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,2,0,1,5,1
cryo,Cryo Emitter,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b2,B2,0,2,orbital,hard,false,7,70,0.1,0,80,0,80,561,2,209,1,7,1
cryo,Cryo Emitter,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b4,B4,0,4,orbital,hard,false,7,70,0.1,0,80,0,80,561,2,209,1,7,1
cryo,Cryo Emitter,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,82,190,1,0,1,5,1
cryo,Cryo Emitter,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cryo,Cryo Emitter,b6,B6,0,6,orbital,hard,false,7,70,0.1,0,80,0,80,561,2,209,1,7,1
cryo,Cryo Emitter,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,82,190,1,0,1,5,1
cryo,Cryo Emitter,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,82,190,1,0,1,5,1
rail,Railgun Post,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,82,8230,17,4756,14,24,1
rail,Railgun Post,a2,A2,2,0,orbital,hard,false,19,70,0.2714,0,80,0,83,3824,4,2503,7,19,1
rail,Railgun Post,b2,B2,0,2,orbital,hard,false,27,70,0.3857,0,80,0,90,12179,13,6623,7,27,1
rail,Railgun Post,a4,A4,4,0,orbital,hard,false,20,70,0.2857,0,80,0,81,4485,4,2958,7,20,1
rail,Railgun Post,b4,B4,0,4,orbital,hard,false,23,70,0.3286,0,80,0,82,7115,8,4168,7,23,1
rail,Railgun Post,split44,Split 4/4,4,4,orbital,hard,false,13,70,0.1857,0,80,0,82,1965,2,1508,7,13,1
rail,Railgun Post,a6,A6,6,0,orbital,hard,false,22,70,0.3143,0,80,0,82,6299,5,3670,7,22,1
rail,Railgun Post,b6,B6,0,6,orbital,hard,false,27,70,0.3857,0,80,0,84,12391,13,6694,7,27,1
rail,Railgun Post,a6b4,A6+B4,6,4,orbital,hard,false,13,70,0.1857,0,80,0,81,1945,2,1513,7,13,1
rail,Railgun Post,a4b6,A4+B6,4,6,orbital,hard,false,13,70,0.1857,0,80,0,81,1961,2,1512,7,13,1
missile,Missile Battery,base,Base,0,0,orbital,hard,false,17,70,0.2429,0,80,0,80,3068,5,2445,4,17,1
missile,Missile Battery,a2,A2,2,0,orbital,hard,false,17,70,0.2429,0,80,0,80,3070,3,2544,5,17,1
missile,Missile Battery,b2,B2,0,2,orbital,hard,false,10,70,0.1429,0,80,0,82,1161,1,1509,5,10,1
missile,Missile Battery,a4,A4,4,0,orbital,hard,false,18,70,0.2571,0,80,0,82,3424,2,2742,5,18,1
missile,Missile Battery,b4,B4,0,4,orbital,hard,false,11,70,0.1571,0,80,0,80,1304,1,1710,5,11,1
missile,Missile Battery,split44,Split 4/4,4,4,orbital,hard,false,15,70,0.2143,0,80,0,80,2487,1,3062,5,15,1
missile,Missile Battery,a6,A6,6,0,orbital,hard,false,17,70,0.2429,0,80,0,81,3078,2,2550,7,17,1
missile,Missile Battery,b6,B6,0,6,orbital,hard,false,10,70,0.1429,0,80,0,80,1179,1,1545,5,10,1
missile,Missile Battery,a6b4,A6+B4,6,4,orbital,hard,false,13,70,0.1857,0,80,0,80,1948,1,2428,5,13,1
missile,Missile Battery,a4b6,A4+B6,4,6,orbital,hard,false,16,70,0.2286,0,80,0,82,2794,2,2947,5,16,1
drone,Drone Carrier,base,Base,0,0,orbital,hard,false,8,70,0.1143,0,80,0,80,737,1,399,1,8,1
drone,Drone Carrier,a2,A2,2,0,orbital,hard,false,10,70,0.1429,0,80,0,82,1129,1,618,1,10,1
drone,Drone Carrier,b2,B2,0,2,orbital,hard,false,9,70,0.1286,0,80,0,81,932,1,518,1,9,1
drone,Drone Carrier,a4,A4,4,0,orbital,hard,false,9,70,0.1286,0,80,0,80,962,1,535,1,9,1
drone,Drone Carrier,b4,B4,0,4,orbital,hard,false,9,70,0.1286,0,80,0,80,940,1,525,1,9,1
drone,Drone Carrier,split44,Split 4/4,4,4,orbital,hard,false,9,70,0.1286,0,80,0,81,901,1,489,1,9,1
drone,Drone Carrier,a6,A6,6,0,orbital,hard,false,10,70,0.1429,0,80,0,80,1134,1,619,1,10,1
drone,Drone Carrier,b6,B6,0,6,orbital,hard,false,8,70,0.1143,0,80,0,80,739,1,389,1,8,1
drone,Drone Carrier,a6b4,A6+B4,6,4,orbital,hard,false,9,70,0.1286,0,80,0,82,877,1,473,1,9,1
drone,Drone Carrier,a4b6,A4+B6,4,6,orbital,hard,false,8,70,0.1143,0,80,0,80,745,1,399,1,8,1
emp,EMP Spire,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
emp,EMP Spire,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
cantor,Starlight Cantor,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
cantor,Starlight Cantor,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,81,250,1,69,1,5,1
prismarr,Prism Array,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
prismarr,Prism Array,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
locust,Locust Shrine,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
requiem,Drowned Star Reliquary,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
watchfire,Watchfire Beacon,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a2,A2,2,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b2,B2,0,2,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a4,A4,4,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b4,B4,0,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,split44,Split 4/4,4,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a6,A6,6,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,b6,B6,0,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a6b4,A6+B4,6,4,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
abyss,Abyss Gate,a4b6,A4+B6,4,6,orbital,hard,false,5,70,0.0714,0,80,0,80,190,0,0,1,5,1
ember,Ember Lattice,base,Base,0,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7792,16,0,14,24,1
ember,Ember Lattice,a2,A2,2,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7792,8,0,14,24,1
ember,Ember Lattice,b2,B2,0,2,orbital,hard,false,42,70,0.6,0,80,0,95,61261,54,47035,42,42,1
ember,Ember Lattice,a4,A4,4,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7792,8,0,14,24,1
ember,Ember Lattice,b4,B4,0,4,orbital,hard,false,42,70,0.6,0,80,0,81,61725,54,47162,11,42,1
ember,Ember Lattice,split44,Split 4/4,4,4,orbital,hard,false,42,70,0.6,0,80,0,88,61501,37,39877,42,42,1
ember,Ember Lattice,a6,A6,6,0,orbital,hard,false,24,70,0.3429,0,80,0,82,7792,8,0,14,24,1
ember,Ember Lattice,b6,B6,0,6,orbital,hard,false,44,70,0.6286,0,80,0,80,70302,62,58120,11,44,1
ember,Ember Lattice,a6b4,A6+B4,6,4,orbital,hard,false,42,70,0.6,0,80,0,139,61360,37,39927,42,42,1
ember,Ember Lattice,a4b6,A4+B6,4,6,orbital,hard,false,42,70,0.6,0,80,0,92,61405,36,39591,42,42,1
anchor,Phase Anchor,base,Base,0,0,orbital,hard,false,5,70,0.0714,0,80,0,80,190,1,0,1,5,1
